image,label,nodule_id,split,image_type
"[[0.06947453 0.05788065 0.07783179 ... 0.82971007 0.88642937 0.9019931 ]
 [0.0618678  0.10820455 0.10029342 ... 0.8678402  0.8750614  0.8808226 ]
 [0.06389757 0.08115958 0.06096404 ... 0.8094591  0.8697658  0.8482608 ]
 ...
 [0.16106673 0.1809292  0.16016342 ... 0.32561365 0.36205316 0.3358638 ]
 [0.16876782 0.13739082 0.19715838 ... 0.345959   0.27915365 0.3131284 ]
 [0.14725009 0.21126525 0.15196697 ... 0.29362035 0.25550878 0.30593842]]",2.0,391.0,train,augmented
"[[0.00580051 0.00369218 0.00195844 ... 0.00114147 0.00101736 0.00078621]
 [0.00662969 0.00323813 0.00289153 ... 0.00117639 0.00114076 0.00092769]
 [0.00359288 0.00159325 0.00122852 ... 0.0010373  0.00098822 0.000686  ]
 ...
 [0.39063862 0.42964494 0.3422262  ... 0.41390592 0.47513995 0.3565113 ]
 [0.35852063 0.4438028  0.41124585 ... 0.43523654 0.28649673 0.24499588]
 [0.2781646  0.36771232 0.36160913 ... 0.43325952 0.48352325 0.4699443 ]]",2.0,391.0,train,augmented
"[[0.00961052 0.00639912 0.00378629 ... 0.00329924 0.002872   0.00227809]
 [0.01109392 0.00570702 0.00499682 ... 0.00320346 0.00310453 0.00261803]
 [0.00659305 0.00326575 0.00258919 ... 0.00300677 0.00292351 0.0021086 ]
 ...
 [0.39153746 0.43348923 0.36035076 ... 0.44067037 0.47859237 0.38473088]
 [0.3677062  0.44251993 0.41631016 ... 0.4519224  0.3176147  0.2871288 ]
 [0.29965445 0.38552466 0.38445312 ... 0.4591108  0.49606577 0.48451233]]",2.0,391.0,train,augmented
"[[0.74901962 0.76862746 0.74117649 ... 0.57647061 0.72549021 0.81960785]
 [0.74117649 0.74509805 0.72549021 ... 0.67843139 0.76862746 0.85882354]
 [0.74117649 0.71764708 0.69803923 ... 0.6901961  0.78431374 0.90588236]
 ...
 [0.92941177 0.97647059 0.98431373 ... 0.         0.         0.        ]
 [0.96078432 0.99607843 0.92156863 ... 0.         0.         0.        ]
 [0.98039216 0.87058824 0.78431374 ... 0.         0.         0.        ]]",4.0,826.0,train,original
"[[0.52097458 0.53054345 0.54420948 ... 0.50595009 0.54593986 0.5355792 ]
 [0.52952516 0.55766881 0.49969798 ... 0.53312165 0.54066402 0.52432168]
 [0.54443318 0.4818778  0.54664326 ... 0.52283919 0.50398421 0.50414199]
 ...
 [0.54936922 0.5292241  0.59174335 ... 0.44516796 0.46082208 0.46423945]
 [0.54322433 0.56028652 0.5684976  ... 0.40949178 0.41952208 0.42019129]
 [0.56359839 0.55196357 0.57706362 ... 0.45308304 0.44650617 0.45395955]]",4.0,826.0,train,reconstructed
"[[0.4095672  0.452273   0.57395184 ... 0.8513855  0.8940911  0.8879548 ]
 [0.44713426 0.51824564 0.4889037  ... 0.8690181  0.88051534 0.8519684 ]
 [0.47996914 0.46452758 0.4642564  ... 0.8280033  0.8543226  0.84001714]
 ...
 [0.27510706 0.3189546  0.32685274 ... 0.3253102  0.35237268 0.3579759 ]
 [0.32792908 0.27371544 0.33997634 ... 0.29817277 0.24833816 0.27045497]
 [0.23806421 0.35769066 0.27553895 ... 0.28110388 0.2647304  0.30621925]]",4.0,826.0,train,augmented
"[[0.04829382 0.0277655  0.01617804 ... 0.00202408 0.00219181 0.00206146]
 [0.04785486 0.03416297 0.0360875  ... 0.00303362 0.00265509 0.00215286]
 [0.02640541 0.01129602 0.01045945 ... 0.00235105 0.00188366 0.00139705]
 ...
 [0.49646288 0.5279118  0.40546206 ... 0.39760467 0.45956072 0.31103253]
 [0.4829388  0.55723435 0.47537145 ... 0.42046222 0.30430636 0.21357043]
 [0.35264173 0.46061894 0.3723573  ... 0.415332   0.4847166  0.44280735]]",4.0,826.0,train,augmented
"[[0.07586972 0.04786199 0.02978021 ... 0.00578815 0.00610535 0.00582886]
 [0.07443042 0.05855066 0.06027957 ... 0.00821745 0.00708338 0.00588724]
 [0.04737376 0.02246743 0.02154846 ... 0.00671763 0.00529163 0.00419483]
 ...
 [0.5026116  0.53938025 0.4379853  ... 0.42922935 0.4673901  0.34152254]
 [0.49538976 0.55977    0.4885314  ... 0.42803475 0.33785662 0.2498615 ]
 [0.38422754 0.48143023 0.40188482 ... 0.43869966 0.49496943 0.45172694]]",4.0,826.0,train,augmented
"[[0.10196079 0.09411765 0.09019608 ... 0.83529413 0.83529413 0.84705883]
 [0.10980392 0.09803922 0.09803922 ... 0.80784315 0.81176472 0.81960785]
 [0.11372549 0.09411765 0.09019608 ... 0.7764706  0.78431374 0.78431374]
 ...
 [0.60000002 0.41176471 0.25490198 ... 0.43529412 0.5411765  0.62352943]
 [0.72941178 0.58431375 0.40392157 ... 0.46666667 0.5529412  0.63137257]
 [0.81568629 0.72156864 0.55686277 ... 0.50588238 0.56470591 0.6156863 ]]",5.0,53.0,train,original
"[[0.18436474 0.18628173 0.16683805 ... 0.26049003 0.2631152  0.27113104]
 [0.19624682 0.17562605 0.16452543 ... 0.27221158 0.26725018 0.25680289]
 [0.19593763 0.17524812 0.15765475 ... 0.26671243 0.25032029 0.26266769]
 ...
 [0.12300012 0.11778644 0.11119529 ... 0.0937158  0.10720037 0.11281472]
 [0.13008425 0.12310744 0.1075239  ... 0.09746122 0.11284536 0.1308191 ]
 [0.14409964 0.12597415 0.1199828  ... 0.11101642 0.10567585 0.12446365]]",5.0,53.0,train,reconstructed
"[[0.23435794 0.23939808 0.22449794 ... 0.76424426 0.8271057  0.79716176]
 [0.22503224 0.2277916  0.27258903 ... 0.8121374  0.8146728  0.8089608 ]
 [0.23596488 0.19422238 0.22010033 ... 0.7300808  0.75698113 0.7648049 ]
 ...
 [0.04659949 0.06626987 0.05479166 ... 0.09073765 0.09537373 0.09908848]
 [0.05215121 0.04368181 0.06071586 ... 0.06962766 0.08013483 0.07849696]
 [0.05415737 0.05634267 0.04118648 ... 0.09671882 0.07081907 0.10680513]]",5.0,53.0,train,augmented
"[[0.01267874 0.00717533 0.00646189 ... 0.0004572  0.00044607 0.00051406]
 [0.01430032 0.00853999 0.00654237 ... 0.00053149 0.00065566 0.00048738]
 [0.00646208 0.00400261 0.00247014 ... 0.00052666 0.00053509 0.00030462]
 ...
 [0.23971511 0.20550412 0.11130814 ... 0.06184968 0.10532333 0.08325578]
 [0.20155558 0.20247154 0.1885185  ... 0.10345294 0.07661662 0.06519515]
 [0.12134909 0.17291544 0.13884763 ... 0.07051957 0.10829235 0.12791958]]",5.0,53.0,train,augmented
"[[0.02057998 0.01280034 0.01195446 ... 0.00133028 0.00125935 0.00144253]
 [0.02302941 0.01453342 0.01124009 ... 0.00147169 0.00177487 0.00133823]
 [0.01176631 0.00801525 0.00519157 ... 0.00147814 0.00151333 0.00091052]
 ...
 [0.24287908 0.2102381  0.12363824 ... 0.06972218 0.10926854 0.09308798]
 [0.20914784 0.20315602 0.19071254 ... 0.10598316 0.08902801 0.07827491]
 [0.13616331 0.1817071  0.15142202 ... 0.07814059 0.11431818 0.13130192]]",5.0,53.0,train,augmented
"[[0.67058825 0.68235296 0.62352943 ... 0.0627451  0.06666667 0.07843138]
 [0.71372551 0.76078433 0.67450982 ... 0.0627451  0.06666667 0.07843138]
 [0.72156864 0.8392157  0.73333335 ... 0.07450981 0.08235294 0.07843138]
 ...
 [0.00784314 0.00392157 0.01176471 ... 0.31764707 0.33333334 0.30980393]
 [0.         0.00392157 0.         ... 0.32549021 0.29411766 0.28235295]
 [0.00392157 0.00392157 0.00392157 ... 0.33333334 0.30980393 0.29803923]]",2.0,270.0,train,original
"[[0.44571707 0.42614111 0.41692901 ... 0.07900795 0.0811015  0.08796325]
 [0.42203435 0.43314168 0.41223943 ... 0.08796757 0.0701099  0.08524822]
 [0.44614568 0.46196398 0.4493674  ... 0.08016913 0.07076862 0.07822179]
 ...
 [0.31516719 0.30811545 0.31635249 ... 0.18285224 0.1801822  0.19278662]
 [0.30839258 0.31130135 0.31858358 ... 0.18575646 0.19021668 0.19399275]
 [0.3213385  0.31534103 0.31801921 ... 0.1962371  0.19731268 0.20338626]]",2.0,270.0,train,reconstructed
"[[0.4282718  0.38390732 0.43501046 ... 0.6030919  0.6605635  0.6482544 ]
 [0.4418843  0.50754625 0.45249903 ... 0.61472404 0.62527287 0.57107323]
 [0.43600342 0.4218212  0.39798784 ... 0.5135885  0.5567571  0.53163755]
 ...
 [0.14939873 0.23365352 0.1593283  ... 0.10726208 0.12105142 0.10604186]
 [0.18548027 0.16587828 0.1886999  ... 0.1012227  0.09857658 0.09253097]
 [0.13731961 0.2094055  0.13045196 ... 0.09161952 0.08972399 0.13070184]]",2.0,270.0,train,augmented
"[[2.9010689e-02 2.1342633e-02 1.3717997e-02 ... 9.4470452e-05
  1.0687920e-04 9.2406051e-05]
 [4.0093996e-02 2.0875199e-02 2.3769550e-02 ... 1.4510348e-04
  1.2170854e-04 1.2818640e-04]
 [1.8221291e-02 9.6365279e-03 8.1715351e-03 ... 1.0491009e-04
  9.8947676e-05 5.0544262e-05]
 ...
 [4.2430577e-01 4.4889477e-01 3.5000798e-01 ... 1.3700260e-01
  2.0454723e-01 1.4226103e-01]
 [4.1744912e-01 4.6013525e-01 4.6176726e-01 ... 1.8237799e-01
  1.1991689e-01 8.7874852e-02]
 [2.9549429e-01 3.6110517e-01 3.1383115e-01 ... 1.9417143e-01
  2.1401864e-01 1.6782658e-01]]",2.0,270.0,train,augmented
"[[4.77516241e-02 3.76044884e-02 2.55716685e-02 ... 2.69287819e-04
  2.91826262e-04 2.58324202e-04]
 [6.46232590e-02 3.67849730e-02 4.06819992e-02 ... 3.88388464e-04
  3.22619773e-04 3.47335008e-04]
 [3.32246870e-02 1.96099207e-02 1.72158666e-02 ... 2.97464867e-04
  2.74493679e-04 1.47742918e-04]
 ...
 [4.24440056e-01 4.50196564e-01 3.73537451e-01 ... 1.52261913e-01
  2.09655330e-01 1.59878179e-01]
 [4.24748063e-01 4.60051119e-01 4.68975335e-01 ... 1.88537732e-01
  1.38515234e-01 1.05801135e-01]
 [3.20893377e-01 3.74611616e-01 3.35376114e-01 ... 2.13094056e-01
  2.21837893e-01 1.74620628e-01]]",2.0,270.0,train,augmented
"[[0.05098039 0.06666667 0.08235294 ... 0.06666667 0.06666667 0.03137255]
 [0.05882353 0.0627451  0.05882353 ... 0.05098039 0.08235294 0.07450981]
 [0.09411765 0.09803922 0.07058824 ... 0.07058824 0.10588235 0.10196079]
 ...
 [0.42745098 0.41176471 0.43137255 ... 0.29803923 0.33725491 0.36078432]
 [0.38431373 0.38039216 0.39215687 ... 0.32156864 0.34901962 0.38039216]
 [0.43921569 0.43137255 0.36078432 ... 0.40784314 0.39215687 0.38039216]]",2.0,681.0,train,original
"[[0.14746132 0.14054023 0.14808065 ... 0.08750107 0.09445533 0.09264828]
 [0.16067843 0.13827194 0.12705457 ... 0.07650246 0.08540557 0.08544082]
 [0.15104488 0.13091469 0.12945388 ... 0.08059803 0.08140922 0.08251377]
 ...
 [0.46920571 0.4966664  0.45159921 ... 0.50829291 0.49580064 0.50511873]
 [0.48185113 0.48816171 0.4809407  ... 0.49680123 0.50320536 0.49674535]
 [0.45260847 0.45833838 0.45200816 ... 0.50718343 0.51978457 0.49401215]]",2.0,681.0,train,reconstructed
"[[0.22831923 0.1806198  0.17347647 ... 0.6282399  0.68126184 0.71108794]
 [0.20332573 0.26579773 0.267974   ... 0.6779245  0.63676035 0.6583721 ]
 [0.19914193 0.19583835 0.15825276 ... 0.60595655 0.65190756 0.6435243 ]
 ...
 [0.30520487 0.304757   0.30846623 ... 0.3625152  0.38331655 0.36647096]
 [0.27502963 0.22736391 0.34337914 ... 0.30000097 0.3465835  0.29731074]
 [0.27754784 0.2859453  0.2675088  ... 0.3541418  0.31734058 0.3461885 ]]",2.0,681.0,train,augmented
"[[5.3388760e-03 4.4718515e-03 3.0989130e-03 ... 1.0947423e-04
  1.3055824e-04 1.0113071e-04]
 [6.9236751e-03 3.8865970e-03 3.1686230e-03 ... 1.1287678e-04
  1.6102431e-04 1.2468356e-04]
 [3.5630153e-03 1.8406571e-03 1.2266303e-03 ... 8.5981061e-05
  8.2757964e-05 7.2132556e-05]
 ...
 [4.0766621e-01 4.6282879e-01 3.0852512e-01 ... 3.7665728e-01
  5.1271582e-01 3.2061213e-01]
 [3.9029172e-01 5.2306116e-01 4.1760471e-01 ... 5.2547783e-01
  2.6351401e-01 2.4651171e-01]
 [2.4898560e-01 4.0082821e-01 2.9691458e-01 ... 3.8686603e-01
  4.7499999e-01 4.9080089e-01]]",2.0,681.0,train,augmented
"[[8.9162365e-03 7.9712085e-03 5.8646742e-03 ... 3.1393114e-04
  3.6353618e-04 2.8226917e-04]
 [1.1518379e-02 6.9612376e-03 5.5899648e-03 ... 3.0740057e-04
  4.3137380e-04 3.3715123e-04]
 [6.7028310e-03 3.7523878e-03 2.6298610e-03 ... 2.4252935e-04
  2.3382038e-04 2.1334922e-04]
 ...
 [4.1408801e-01 4.7279102e-01 3.3722943e-01 ... 4.0535635e-01
  5.1812559e-01 3.5087684e-01]
 [4.0230620e-01 5.2523255e-01 4.3114007e-01 ... 5.3276944e-01
  2.9571131e-01 2.8721666e-01]
 [2.7651295e-01 4.1921917e-01 3.2243887e-01 ... 4.1307276e-01
  4.8707488e-01 5.0198090e-01]]",2.0,681.0,train,augmented
"[[0.11764706 0.09019608 0.05490196 ... 0.48235294 0.45882353 0.47450981]
 [0.11764706 0.06666667 0.03137255 ... 0.4627451  0.48235294 0.50196081]
 [0.10588235 0.07450981 0.03921569 ... 0.47843137 0.51764709 0.49411765]
 ...
 [0.03921569 0.07843138 0.13333334 ... 0.39607844 0.3764706  0.34901962]
 [0.12941177 0.20784314 0.29019609 ... 0.41568628 0.39215687 0.36470589]
 [0.28627452 0.35686275 0.40000001 ... 0.42745098 0.41960785 0.40784314]]",2.0,2051.0,train,original
"[[0.1171765  0.12301031 0.12273515 ... 0.50711882 0.51593429 0.53448731]
 [0.12069384 0.1172578  0.10300733 ... 0.50613689 0.53450698 0.52412933]
 [0.11720024 0.12396189 0.11467399 ... 0.5121389  0.53346759 0.52913308]
 ...
 [0.12341726 0.14281884 0.12635599 ... 0.40875661 0.41840816 0.41762847]
 [0.14759491 0.12914169 0.13079855 ... 0.41330922 0.43555382 0.44167233]
 [0.15102328 0.15581089 0.14038248 ... 0.41083348 0.42225105 0.4195576 ]]",2.0,2051.0,train,reconstructed
"[[0.11735891 0.12588005 0.16182472 ... 0.8678591  0.8951393  0.9202392 ]
 [0.13281372 0.18481997 0.16192548 ... 0.89114404 0.9060971  0.89560497]
 [0.13440587 0.14231165 0.1245924  ... 0.8255533  0.8933236  0.86388505]
 ...
 [0.04751914 0.07198621 0.05599663 ... 0.31980154 0.37412673 0.3412488 ]
 [0.06669043 0.04149032 0.07208675 ... 0.33223215 0.27773675 0.30437565]
 [0.05888392 0.07412632 0.05330159 ... 0.2754856  0.2969564  0.30846682]]",2.0,2051.0,train,augmented
"[[0.01128355 0.00601807 0.00367334 ... 0.00203905 0.00220718 0.00157197]
 [0.0118821  0.00650337 0.00629582 ... 0.0024464  0.00231844 0.00203509]
 [0.00608231 0.00270272 0.00184874 ... 0.00277797 0.00215586 0.00152278]
 ...
 [0.15964757 0.14432696 0.09449443 ... 0.373696   0.4210941  0.32766443]
 [0.11935506 0.17263487 0.13300854 ... 0.40804768 0.28199044 0.2466384 ]
 [0.07822572 0.1351476  0.09075563 ... 0.4313825  0.43233505 0.4984368 ]]",2.0,2051.0,train,augmented
"[[0.01784258 0.01035125 0.00682306 ... 0.00594511 0.00598813 0.00443757]
 [0.0190078  0.01113413 0.01060691 ... 0.00658468 0.00606594 0.00552092]
 [0.01125496 0.00538486 0.00379051 ... 0.00770575 0.00609373 0.00455018]
 ...
 [0.16533144 0.14679177 0.10554851 ... 0.39984268 0.43096977 0.35740083]
 [0.12736844 0.17394698 0.13410588 ... 0.42394224 0.31874838 0.2916935 ]
 [0.08802373 0.14480989 0.10227449 ... 0.45883486 0.44908774 0.5114043 ]]",2.0,2051.0,train,augmented
"[[0.07058824 0.09019608 0.08627451 ... 0.61960787 0.61960787 0.56078434]
 [0.0627451  0.06666667 0.06666667 ... 0.62352943 0.60784316 0.56470591]
 [0.03529412 0.03921569 0.05098039 ... 0.65490198 0.60784316 0.5529412 ]
 ...
 [0.51764709 0.52549022 0.50196081 ... 0.4627451  0.44313726 0.43137255]
 [0.44705883 0.45490196 0.47843137 ... 0.53333336 0.52156866 0.50588238]
 [0.49411765 0.47450981 0.48235294 ... 0.53333336 0.51764709 0.51764709]]",2.0,2066.0,train,original
"[[0.06815064 0.06308401 0.06003119 ... 0.48985237 0.50163698 0.45868394]
 [0.06612475 0.07031979 0.05771963 ... 0.47032049 0.4936161  0.49953088]
 [0.05670508 0.0638499  0.05746294 ... 0.45659912 0.51977432 0.52347791]
 ...
 [0.45306411 0.44572079 0.43814433 ... 0.40259987 0.40920997 0.41346905]
 [0.4430443  0.46490344 0.43516067 ... 0.45012546 0.4002381  0.43101686]
 [0.45632988 0.4707059  0.4701657  ... 0.398366   0.39878407 0.42059731]]",2.0,2066.0,train,reconstructed
"[[0.07714061 0.06306665 0.0900981  ... 0.8309697  0.88590044 0.8870271 ]
 [0.06822446 0.11389808 0.10767849 ... 0.8634843  0.87062293 0.8825286 ]
 [0.06985549 0.08386615 0.06828512 ... 0.81005603 0.8672818  0.8501903 ]
 ...
 [0.22364703 0.24301958 0.23228922 ... 0.28512976 0.3080373  0.28378537]
 [0.2280567  0.21678154 0.2575946  ... 0.31039122 0.23028085 0.28737542]
 [0.1933163  0.2925482  0.20419686 ... 0.26278755 0.21310633 0.26627862]]",2.0,2066.0,train,augmented
"[[0.00528081 0.00353968 0.00173643 ... 0.00113644 0.00089226 0.00075978]
 [0.00678207 0.00307202 0.00282041 ... 0.00115499 0.00106605 0.00084533]
 [0.00338178 0.00140717 0.00113091 ... 0.00094072 0.00099471 0.00064563]
 ...
 [0.48752803 0.53331256 0.44335437 ... 0.3339783  0.40186822 0.28113654]
 [0.46354955 0.5294103  0.4975995  ... 0.35994476 0.23282723 0.18919566]
 [0.37767625 0.46130762 0.47826284 ... 0.35983273 0.4201763  0.3860081 ]]",2.0,2066.0,train,augmented
"[[0.00874155 0.00616568 0.00333349 ... 0.00327074 0.00249969 0.00216099]
 [0.01124363 0.00539312 0.00486686 ... 0.00311084 0.00287069 0.00235458]
 [0.00618911 0.00287713 0.00236573 ... 0.00272707 0.0028736  0.00197048]
 ...
 [0.48988274 0.5368687  0.4635366  ... 0.3598349  0.40785077 0.30684364]
 [0.47308153 0.52778596 0.5029568  ... 0.3751222  0.2605933  0.22231443]
 [0.4031221  0.4823982  0.5050253  ... 0.3826712  0.42911914 0.39823884]]",2.0,2066.0,train,augmented
"[[0.24705882 0.24705882 0.24705882 ... 0.19607843 0.19215687 0.2       ]
 [0.25490198 0.25490198 0.24705882 ... 0.18431373 0.1882353  0.2       ]
 [0.24705882 0.24313726 0.23921569 ... 0.17254902 0.18431373 0.20392157]
 ...
 [0.03921569 0.03921569 0.03921569 ... 0.03921569 0.04313726 0.04313726]
 [0.03921569 0.04313726 0.03921569 ... 0.03529412 0.03529412 0.03921569]
 [0.03137255 0.03529412 0.03921569 ... 0.03921569 0.03921569 0.04313726]]",5.0,214.0,train,original
"[[0.12905924 0.12416033 0.1152818  ... 0.39918616 0.38700542 0.39531329]
 [0.12097073 0.12703876 0.1177468  ... 0.41987628 0.39962456 0.41284379]
 [0.12530164 0.11927094 0.11100263 ... 0.40063319 0.41344398 0.42313188]
 ...
 [0.08535958 0.09283429 0.07569965 ... 0.09075802 0.08719384 0.10263924]
 [0.09484009 0.09302221 0.07580887 ... 0.09185614 0.10098964 0.1100851 ]
 [0.1027246  0.08598704 0.07489777 ... 0.08660409 0.10290556 0.10478918]]",5.0,214.0,train,reconstructed
"[[0.16749516 0.14631826 0.17993085 ... 0.85890806 0.8981002  0.8840671 ]
 [0.16301039 0.19492054 0.20026155 ... 0.8850004  0.88101053 0.8794645 ]
 [0.15303616 0.1580321  0.15781371 ... 0.7936749  0.862687   0.84880584]
 ...
 [0.04630224 0.06510216 0.04651595 ... 0.07844055 0.07460165 0.08861919]
 [0.05247695 0.04628653 0.06508038 ... 0.06747296 0.05545936 0.06265037]
 [0.05291916 0.0580088  0.03803831 ... 0.05989725 0.05390785 0.09117455]]",5.0,214.0,train,augmented
"[[0.00791098 0.00526988 0.00347438 ... 0.00091321 0.00085063 0.00079878]
 [0.00863876 0.00487758 0.00413543 ... 0.00109625 0.00123992 0.00100714]
 [0.00425161 0.0024297  0.001598   ... 0.0011841  0.00107495 0.00062705]
 ...
 [0.15899225 0.16037725 0.08945276 ... 0.05008187 0.07704429 0.05723016]
 [0.13025472 0.12688687 0.13131239 ... 0.06522572 0.05619966 0.04119064]
 [0.093238   0.12807782 0.10625166 ... 0.06478982 0.08143306 0.08987611]]",5.0,214.0,train,augmented
"[[0.01283133 0.00929033 0.00644825 ... 0.0026442  0.00236348 0.00225437]
 [0.01376032 0.00826428 0.00710233 ... 0.00302619 0.00329995 0.00281158]
 [0.0077375  0.00485776 0.00333992 ... 0.00324742 0.00303751 0.00188116]
 ...
 [0.1587738  0.15872873 0.09648607 ... 0.05460011 0.07809133 0.06359652]
 [0.13297401 0.12449328 0.12754364 ... 0.06643203 0.06394978 0.04918434]
 [0.10193225 0.13430606 0.11242343 ... 0.0706219  0.08467594 0.0915056 ]]",5.0,214.0,train,augmented
"[[0.08235294 0.07450981 0.06666667 ... 0.10980392 0.09411765 0.07058824]
 [0.10588235 0.09803922 0.10588235 ... 0.0627451  0.03529412 0.07058824]
 [0.09411765 0.09803922 0.10196079 ... 0.07843138 0.0627451  0.08235294]
 ...
 [0.14117648 0.16078432 0.10980392 ... 0.6156863  0.63921571 0.63921571]
 [0.11372549 0.13333334 0.18039216 ... 0.65490198 0.65882355 0.65098041]
 [0.15294118 0.21176471 0.27843139 ... 0.6901961  0.63921571 0.62352943]]",2.0,1649.0,train,original
"[[0.20997331 0.21519214 0.21119398 ... 0.16109779 0.17958233 0.18562172]
 [0.21061505 0.20676272 0.19157264 ... 0.16331759 0.15838803 0.17027679]
 [0.20690894 0.1919775  0.19946434 ... 0.16326872 0.16702648 0.17881098]
 ...
 [0.26393172 0.24840038 0.24469338 ... 0.43131942 0.43855417 0.45052812]
 [0.26962996 0.2715103  0.26223278 ... 0.42815971 0.43559629 0.43347108]
 [0.25969985 0.26159871 0.26709205 ... 0.43624067 0.44312036 0.43824825]]",2.0,1649.0,train,reconstructed
"[[0.24210975 0.2260959  0.2000499  ... 0.7200257  0.76137275 0.7974868 ]
 [0.23259486 0.28387922 0.30984923 ... 0.76726055 0.74625117 0.74939203]
 [0.23221734 0.2225691  0.19679728 ... 0.68170965 0.74574757 0.73750776]
 ...
 [0.12151089 0.14072213 0.13637435 ... 0.30946994 0.3442612  0.32978332]
 [0.12343558 0.08760762 0.15750949 ... 0.24450305 0.29288113 0.24565825]
 [0.13844018 0.12864055 0.12173694 ... 0.3090024  0.27993438 0.30161953]]",2.0,1649.0,train,augmented
"[[1.0547737e-02 7.3821954e-03 6.0190582e-03 ... 2.5347469e-04
  3.1766135e-04 2.5196248e-04]
 [1.0838056e-02 7.1342085e-03 6.2485244e-03 ... 2.6708425e-04
  3.6349459e-04 2.9588939e-04]
 [6.0261749e-03 3.5688279e-03 2.2641176e-03 ... 2.3134582e-04
  2.1124005e-04 1.9493187e-04]
 ...
 [2.6197040e-01 2.5022945e-01 1.5529220e-01 ... 3.3328277e-01
  4.5795795e-01 3.1849325e-01]
 [2.1675339e-01 3.3053491e-01 2.3928903e-01 ... 4.7182786e-01
  2.5552928e-01 2.5328621e-01]
 [1.3456675e-01 2.3994717e-01 1.4458472e-01 ... 3.5929665e-01
  4.2032039e-01 4.8139134e-01]]",2.0,1649.0,train,augmented
"[[0.01727537 0.01319511 0.01115954 ... 0.00073303 0.00088152 0.00071132]
 [0.01782949 0.01246545 0.0109449  ... 0.00072842 0.00096724 0.00079883]
 [0.01121528 0.00721212 0.00480002 ... 0.00066342 0.00060077 0.00058537]
 ...
 [0.26532936 0.25591105 0.17205115 ... 0.36197147 0.4650055  0.3493126 ]
 [0.22695796 0.3299473  0.24765006 ... 0.48187417 0.28861952 0.29488796]
 [0.15077476 0.25250092 0.16067654 ... 0.387171   0.43469012 0.49499986]]",2.0,1649.0,train,augmented
"[[0.6156863  0.60392159 0.58823532 ... 0.50980395 0.51764709 0.49411765]
 [0.63529414 0.65882355 0.64705884 ... 0.51764709 0.50980395 0.49019608]
 [0.69411767 0.64705884 0.627451   ... 0.50588238 0.48235294 0.4627451 ]
 ...
 [0.49411765 0.50980395 0.52156866 ... 0.04705882 0.05882353 0.05490196]
 [0.45882353 0.44705883 0.45490196 ... 0.07058824 0.05490196 0.05882353]
 [0.43137255 0.45490196 0.43529412 ... 0.03921569 0.05490196 0.07450981]]",1.0,1112.0,train,original
"[[0.39900753 0.38599604 0.3956393  ... 0.20717061 0.20863652 0.20215848]
 [0.40073368 0.40702626 0.39995274 ... 0.19061258 0.20052584 0.19080622]
 [0.41134614 0.43116295 0.41062674 ... 0.19621563 0.19812222 0.18409872]
 ...
 [0.53217673 0.54618812 0.54483849 ... 0.07153735 0.0694838  0.07505562]
 [0.52786767 0.53230357 0.52595729 ... 0.0747836  0.07461812 0.07783334]
 [0.53790784 0.53773016 0.53245497 ... 0.06586196 0.07356405 0.08142478]]",1.0,1112.0,train,reconstructed
